"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2025-02-16T04:51:10+00:00","114-9565303-3282615","N1338-1-Orange-6x9-US-V1","B0DBZ5DYF4","X004CCRG7N","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","CVG2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH4Y8DX4K7","Item brown not orange"
"2025-02-16T04:31:00+00:00","111-4238515-5070628","G24267-2-Beige-3x5-US-V1","B0DBVM2KQN","X004CBBRXX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMDI2992521","Doesn&#39;t match the room"
"2025-02-15T20:09:13+00:00","114-2643881-4622625","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNL4CCCHXH5",
"2025-02-15T18:26:20+00:00","112-7157703-9518667","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","EWR7","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRRIY0440140",
"2025-02-15T16:03:20+00:00","112-2227792-8723412","G24136-7-Beige-8x10-US-V1","B0DBZ3PDH4","X004CD1IJ9","LUXRUG Washable Area Rug 8x10 - Large Beige Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","CVG2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNH4KMFZD27","Don’t like it"
"2025-02-15T15:44:20+00:00","113-4314759-5244206","G24136-7-Beige-3x5-US-V1","B0DBZ697XG","X004CCV651","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","IND8","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNO306401310","doesn&#39;t quite match the sofa"
"2025-02-15T12:35:08+00:00","112-4045719-4818646","amzn.gr.G24267-2-Beige-6x9-US--k5qcdn-VG","B0DBVM7S5P","X004CBGGCF","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNL4Q3LTHGR","The description said cream and there is blue accent colors in it"
"2025-02-15T08:27:29+00:00","113-4959044-5944236","G24136-7-Beige-8x10-US-V1","B0DBZ3PDH4","X004CD1IJ9","LUXRUG Washable Area Rug 8x10 - Large Beige Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","CHA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA5QYV88YH",
"2025-02-15T07:33:18+00:00","112-7044538-0191421","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TUS1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMDF4877120",
"2025-02-15T06:11:46+00:00","111-2988163-5502643","N1338-2-Pink-3x5-US-V1","B0DBYLGSS5","X004CCUYSV","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Pink Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LEX2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNL4C7VH7FV",
"2025-02-14T15:13:34+00:00","113-7820489-9319427","G24268-7-Black-3x5-US-V1","B0DBYP9F11","X004CCTLNZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNL4JPT6SB1",
"2025-02-14T14:54:47+00:00","114-9974953-2679444","G24268-7-Black-3x5-US-V1","B0DBYP9F11","X004CCTLNZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","CHA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA58Q87W9S",
"2025-02-14T14:52:12+00:00","114-1462391-1109066","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO309341687","Wrong texture for Dining room.  Too thin and color doesnt go through all rug fibers."
"2025-02-14T13:41:06+00:00","113-0986759-5853834","G24267-5-Green-8x10-US-V1","B0DBVM69Y6","X004CBGGHP","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNH47TP7VP5",
"2025-02-14T03:48:48+00:00","112-9458407-3066621","G24136-13-Grey-5x7-US-V1","B0DBYZM1X6","X004CCV52P","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Grey Modern Abstract Geometric Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO300186248",
"2025-02-14T03:01:04+00:00","112-9939971-0827406","G24267-1A-Cream-5x7-US-V1","B0DBYX9CK6","X004CCOSNN","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","EWR7","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRRIX2687145",
"2025-02-13T23:43:07+00:00","114-8793397-9617033","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNL4XXGFK9B",
"2025-02-13T18:38:06+00:00","111-4114338-6443466","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","CHA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA5XXNDBF9",
"2025-02-13T18:16:43+00:00","111-4006947-4315434","G24136-13-Grey-8x10-US-V1","B0DBYW12W5","X004CD1NDP","LUXRUG Washable Area Rug 8x10 - Large Charcoal Grey Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNPMAX4518108",
"2025-02-13T16:37:18+00:00","114-7389811-2769862","G24267-5-Green-8x10-US-V1","B0DBVM69Y6","X004CBGGHP","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","MCI7","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO241287993","smaller size for area better"
"2025-02-13T14:43:20+00:00","112-0463764-3943410","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMAY1043529",
"2025-02-13T14:39:36+00:00","111-4584439-4603447","G24267-1A-Cream-8x10-US-V1","B0DBYVNMF8","X004CCRXK3","LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMDG5342144",
"2025-02-13T12:55:27+00:00","114-3864696-1333836","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","PGA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO304368352","Rug was too small for the area."
"2025-02-13T07:12:35+00:00","113-8869155-8824253","G24268-7-Black-3x5-US-V1","B0DBYP9F11","X004CCTLNZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNL4WPYKG2W",
"2025-02-13T05:30:29+00:00","114-8030448-7500228","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","SDF6","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNNK4W68JPD9",
"2025-02-12T23:35:43+00:00","113-7953419-4009020","N1338-3-Sage Green-9x12-US-V1","B0DBZ4M9KK","X004CCV07F","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TUS1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMCD3000887",
"2025-02-12T19:04:12+00:00","111-4357347-1377034","G24267-5-Green-5x7-US-V1","B0DBVNT5V3","X004CBGERR","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","PGA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNAC526927220",
"2025-02-12T16:39:45+00:00","113-3959790-3901852","G24136-7-Beige-8x10-US-V1","B0DBZ3PDH4","X004CD1IJ9","LUXRUG Washable Area Rug 8x10 - Large Beige Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMAW7272476",
"2025-02-12T01:38:12+00:00","111-5024624-6292234","G24267-1A-Cream-8x10-US-V1","B0DBYVNMF8","X004CCRXK3","LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMDF4944449",
"2025-02-12T00:30:38+00:00","112-4478059-0471467","G24268-1A-Cream-3x5-US-V1","B0DBYY5XMP","X004CCKR6P","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","LEX1","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNNA5MZZCYHF",
"2025-02-11T17:49:35+00:00","114-7348718-0868205","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","PCA1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMDF8348242","The picture looks black and grey but the rug has a lot of gold beige.  I thought I could get used to it but it s just too much of the wrong color."
"2025-02-11T17:47:04+00:00","114-2291252-2833839","G24267-1A-Cream-6x9-US-V1","B0DBYV567L","X004I4EGIR","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNNJ4TSJL3H6","I don’t need it"
"2025-02-11T15:09:05+00:00","114-8498769-1568269","G24136-7-Beige-8x10-US-V1","B0DBZ3PDH4","X004CD1IJ9","LUXRUG Washable Area Rug 8x10 - Large Beige Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","SDF6","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNNH464C93GH",
"2025-02-11T14:37:40+00:00","113-9849797-3974628","G24267-1A-Cream-6x9-US-V1","B0DBYV567L","X004CCKPG7","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","MEM3","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNL4RTWR9QD","Too small for space. Already purchased a bigger one."
"2025-02-11T11:22:36+00:00","114-9562558-6224212","N1338-1-Orange-9x12-US-V1","B0DBZ56PC3","X004CCV06L","LUXRUG Area Rugs 9x12 Living Room - Large Washable Orange Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TUS1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMCD3088416",
"2025-02-11T06:37:29+00:00","112-7431186-5924228","G24136-13-Grey-8x10-US-V1","B0DBYW12W5","X004CD1NDP","LUXRUG Washable Area Rug 8x10 - Large Charcoal Grey Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMDH9423494",
"2025-02-11T05:47:45+00:00","114-2291252-2833839","G24267-1A-Cream-6x9-US-V1","B0DBYV567L","X004CCKPG7","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNNA5H91SZ2C","I don’t need… just by mistake I ordered"
"2025-02-11T01:44:06+00:00","112-2824289-6078616","G24267-2-Beige-9x12-US-V1","B0DBVN24HV","X004CBJR4J","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNNH4YZ6YG9F",
"2025-02-10T22:21:38+00:00","114-8813173-2759460","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TUS1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMBO5642725","Lower quality than anticipated"
"2025-02-10T22:15:12+00:00","114-9019606-7514647","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMDH2795875","Not the color I expected"
"2025-02-10T17:36:54+00:00","112-4914820-1034637","G24268-7-Black-5x7-US-V1","B0DBZB9JY5","X004CCTMV1","LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","TEN1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMDN5775323",
"2025-02-10T17:33:50+00:00","112-8151214-4754667","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LEX2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNL4C4FN8JG","Found rug elsewhere"
"2025-02-10T17:08:48+00:00","112-1128127-8469001","N1338-2-Pink-3x5-US-V1","B0DBYLGSS5","X004CCUYSV","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Pink Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","EWR7","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRRIX1689974",
"2025-02-10T13:15:35+00:00","111-2612343-9481027","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMDP5256107",
"2025-02-10T12:58:41+00:00","114-4420975-9057802","G24267-2-Beige-5x7-US-V1","B0DBVNXDMY","X004CBJOSX","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO290407811",
"2025-02-10T12:15:14+00:00","113-3597817-9478649","N1338-2-Pink-5x7-US-V1","B0DBZ526W9","X004CCZF4T","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Pink Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LAS2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPMDH9079756",
"2025-02-10T03:40:21+00:00","114-6288661-8549043","G24267-1A-Cream-5x7-US-V1","B0DBYX9CK6","X004CCOSNN","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","LAS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNPMDH9791411",
"2025-02-09T21:01:09+00:00","113-1091919-6926627","G24267-1A-Cream-5x7-US-V1","B0DBYX9CK6","X004CCOSNN","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","CHA1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNA56YTDWH4",
"2025-02-09T13:43:20+00:00","113-7143415-5594614","G24267-1A-Cream-5x7-US-V1","B0DBYX9CK6","X004CCOSNN","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNL4PKXMFL1",
"2025-02-09T08:53:10+00:00","111-4352586-9198650","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO268974222","Was not the right color."
"2025-02-09T05:22:30+00:00","113-1556248-5516215","N1338-2-Pink-3x5-US-V1","B0DBYLGSS5","X004CCUYSV","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Pink Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO291426379","Na"
"2025-02-09T04:42:25+00:00","112-9479683-5989817","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","MEM3","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNL4ZF9X4X5",
"2025-02-09T01:34:18+00:00","111-6077633-4622662","G24267-2-Beige-6x9-US-V1","B0DBVM7S5P","X004CBGGCF","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX1","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNNA5LKSP3V6",
